date,hour,id_station,week_event,light,activate,no_available,total_slots,bikes_dock,free_slots,reservations_count
21-3-2018,12:40:13,75,false,0,1,0,24,1,23,0
21-3-2018,12:40:13,76,false,0,1,0,24,2,22,0
21-3-2018,12:40:13,77,false,0,1,0,24,4,19,0
21-3-2018,12:40:13,78,false,0,1,0,24,7,17,0
21-3-2018,12:40:13,79,false,0,1,0,24,7,17,0
21-3-2018,12:40:13,80,false,0,1,0,24,4,19,0
21-3-2018,12:40:13,81,false,0,1,0,22,1,20,0
21-3-2018,12:40:13,82,false,2,1,0,24,9,15,0
21-3-2018,12:40:13,83,false,0,1,0,24,6,17,0
21-3-2018,12:40:13,84,false,1,1,0,24,17,7,0
21-3-2018,12:40:13,85,false,2,1,0,27,13,12,1
21-3-2018,12:40:13,86,false,1,1,0,24,23,1,0
21-3-2018,12:40:13,87,false,2,1,0,24,11,13,0
21-3-2018,12:40:13,88,false,0,1,0,24,4,20,0
21-3-2018,12:40:13,89,false,2,1,0,24,8,16,0
21-3-2018,12:40:13,90,false,0,1,0,27,1,26,0
21-3-2018,12:40:13,91,false,2,1,0,21,9,11,0
21-3-2018,12:40:13,92,false,1,1,0,24,17,7,0
21-3-2018,12:40:13,93,false,2,1,0,24,9,15,0
21-3-2018,12:40:13,94,false,0,1,0,24,2,21,0
21-3-2018,12:40:13,95,false,1,1,0,30,24,6,0
21-3-2018,12:40:13,96,false,2,1,0,24,16,8,0
21-3-2018,12:40:13,97,false,1,1,0,24,19,5,0
21-3-2018,12:40:13,98,false,2,1,0,24,8,16,0
21-3-2018,12:40:13,99,false,0,1,0,21,5,16,0
21-3-2018,12:40:13,100,false,1,1,0,24,18,6,0
21-3-2018,12:40:13,101,false,2,1,0,27,10,16,0
21-3-2018,12:40:13,102,false,2,1,0,27,9,18,0
21-3-2018,12:40:13,103,false,0,1,0,24,7,17,0
21-3-2018,12:40:13,104,false,2,1,0,24,8,16,0
21-3-2018,12:40:13,105,false,0,1,0,24,0,24,0
21-3-2018,12:40:13,106,false,0,1,0,24,6,18,0
21-3-2018,12:40:13,107,false,1,1,0,24,22,2,0
21-3-2018,12:40:13,108,false,2,1,0,24,14,10,0
21-3-2018,12:40:13,109,false,2,1,0,21,10,10,0
21-3-2018,12:40:13,110,false,1,1,0,24,20,3,0
21-3-2018,12:40:13,111,false,2,1,0,18,7,11,0
21-3-2018,12:40:13,112,false,2,1,0,18,9,9,0
21-3-2018,12:40:13,113,false,1,1,0,24,20,4,0
21-3-2018,12:40:13,114,false,0,1,0,27,7,20,0
21-3-2018,12:40:13,115,false,2,1,0,24,13,11,0
21-3-2018,12:40:13,116,false,2,1,0,24,8,12,0
21-3-2018,12:40:13,117,false,2,1,0,24,8,16,0
21-3-2018,12:40:13,118,false,0,1,0,24,4,20,0
21-3-2018,12:40:13,119,false,2,1,0,24,12,11,0
21-3-2018,12:40:13,120,false,2,1,0,24,12,11,0
21-3-2018,12:40:13,121,false,2,1,0,24,13,11,0
21-3-2018,12:40:13,122,false,2,1,0,24,10,14,0
21-3-2018,12:40:13,123,false,0,1,0,24,5,19,0
21-3-2018,12:40:13,124,false,0,1,0,24,7,17,0
21-3-2018,12:40:13,125,false,2,1,0,24,16,7,0
21-3-2018,12:40:13,126,false,1,1,0,24,17,7,0
21-3-2018,12:40:13,127,false,0,1,0,24,6,18,0
21-3-2018,12:40:13,128,false,0,1,0,24,3,21,0
21-3-2018,12:40:13,129,false,0,1,0,24,5,19,0
21-3-2018,12:40:13,130,false,2,1,0,24,15,8,0
21-3-2018,12:40:13,131,false,0,1,0,24,2,22,0
21-3-2018,12:40:13,169,false,2,1,0,24,11,13,0
21-3-2018,12:40:13,164,false,0,1,0,24,6,18,0
21-3-2018,12:40:13,163,false,0,1,0,24,5,19,0
21-3-2018,12:40:13,168,false,2,1,0,24,9,15,0
21-3-2018,12:40:13,160,false,2,1,0,24,11,12,1
21-3-2018,12:40:13,161,false,2,1,0,24,9,14,0
21-3-2018,12:40:13,157,false,2,1,0,20,8,11,0
21-3-2018,12:40:13,156,false,2,1,0,24,9,15,0
21-3-2018,12:40:13,149,false,2,1,0,24,12,12,0
21-3-2018,12:40:13,150,false,0,1,0,24,7,16,0
21-3-2018,12:40:13,153,false,2,1,0,24,13,10,0
21-3-2018,12:40:13,158,false,2,1,0,24,7,14,0
21-3-2018,12:40:13,151,false,2,1,0,24,16,8,0
21-3-2018,12:40:13,152,false,2,1,0,24,10,14,0
21-3-2018,12:40:13,154,false,2,1,0,24,13,10,0
21-3-2018,12:40:13,159,false,2,1,0,24,14,10,0
21-3-2018,12:40:13,162,false,1,1,0,24,19,5,0
21-3-2018,12:40:13,165,false,1,1,0,12,11,0,0
21-3-2018,12:40:13,167,false,2,1,0,24,15,9,0
21-3-2018,12:40:13,166,false,2,1,0,24,16,8,0
21-3-2018,12:40:13,170,false,0,1,0,24,4,20,0
21-3-2018,12:40:13,171,false,2,1,0,24,16,8,0
21-3-2018,12:40:13,155,false,2,1,0,18,6,11,0
21-3-2018,12:40:13,148,false,1,1,0,24,23,1,0
21-3-2018,12:40:13,144,false,2,1,0,24,9,14,0
21-3-2018,12:40:13,146,false,2,1,0,24,9,15,0
21-3-2018,12:40:13,147,false,3,1,1,24,0,0,0
21-3-2018,12:40:13,145,false,2,1,0,24,15,9,0
21-3-2018,12:40:13,142,false,0,1,0,24,5,17,0
21-3-2018,12:40:13,143,false,1,1,0,24,20,4,0
21-3-2018,12:40:13,141,false,1,1,0,24,17,6,0
21-3-2018,12:40:13,139,false,2,1,0,24,13,11,0
21-3-2018,12:40:13,140,false,2,1,0,24,9,15,0
21-3-2018,12:40:13,137,false,1,1,0,24,17,7,0
21-3-2018,12:40:13,138,false,0,1,0,24,6,18,0
21-3-2018,12:40:13,173,false,2,1,0,24,9,15,0
21-3-2018,12:40:13,172,false,2,1,0,24,10,13,0
21-3-2018,12:40:13,132,false,2,1,0,24,10,14,0
21-3-2018,12:40:13,133,false,2,1,0,24,9,15,0
21-3-2018,12:40:13,134,false,2,1,0,21,9,12,0
21-3-2018,12:40:13,136,false,2,1,0,24,12,12,0
21-3-2018,12:40:13,135,false,1,1,0,24,20,4,0
21-3-2018,12:40:13,174,false,2,1,0,24,12,12,0
21-3-2018,12:40:13,175,false,2,1,0,24,10,12,1
21-3-2018,12:45:22,1,false,1,1,0,24,17,6,0
21-3-2018,12:45:22,2,false,2,1,0,24,12,12,0
21-3-2018,12:45:22,3,false,2,1,0,24,8,15,0
21-3-2018,12:45:22,4,false,2,1,0,18,10,8,0
21-3-2018,12:45:22,5,false,2,1,0,24,12,12,0
21-3-2018,12:45:22,6,false,2,1,0,27,13,12,0
21-3-2018,12:45:22,7,false,0,1,0,24,3,21,0
21-3-2018,12:45:22,8,false,1,1,0,21,16,4,0
21-3-2018,12:45:22,9,false,1,1,0,24,21,3,0
21-3-2018,12:45:22,10,false,1,1,0,24,17,7,0
21-3-2018,12:45:22,11,false,2,1,0,24,15,8,1
21-3-2018,12:45:22,12,false,0,1,0,24,4,20,0
21-3-2018,12:45:22,13,false,2,1,0,24,9,14,0
21-3-2018,12:45:22,14,false,0,1,0,24,4,20,0
21-3-2018,12:45:22,15,false,0,1,0,24,5,19,0
21-3-2018,12:45:22,16,false,0,1,0,21,3,17,0
21-3-2018,12:45:22,17,false,0,1,0,21,4,17,0
21-3-2018,12:45:22,18,false,2,1,0,24,11,12,0
21-3-2018,12:45:22,19,false,2,1,0,24,11,13,0
21-3-2018,12:45:22,20,false,2,1,0,24,13,7,0
21-3-2018,12:45:22,21,false,1,1,0,24,20,4,0
21-3-2018,12:45:22,23,false,2,1,0,24,9,14,0
21-3-2018,12:45:22,24,false,0,1,0,24,6,17,0
21-3-2018,12:45:22,25,false,1,1,0,24,19,3,0
21-3-2018,12:45:22,26,false,0,1,0,24,6,15,0
21-3-2018,12:45:22,27,false,2,1,0,24,9,15,0
21-3-2018,12:45:22,28,false,0,1,0,24,7,17,0
21-3-2018,12:45:22,29,false,2,1,0,24,12,12,0
21-3-2018,12:45:22,30,false,1,1,0,24,21,3,0
21-3-2018,12:45:22,31,false,0,1,0,24,6,18,0
21-3-2018,12:45:22,32,false,1,1,0,24,17,4,0
21-3-2018,12:45:22,33,false,1,1,0,24,22,2,0
21-3-2018,12:45:22,34,false,2,1,0,27,11,16,0
21-3-2018,12:45:22,35,false,2,1,0,27,12,15,0
21-3-2018,12:45:22,36,false,2,1,0,18,9,9,0
21-3-2018,12:45:22,37,false,0,1,0,24,2,22,0
21-3-2018,12:45:22,38,false,0,1,0,24,1,23,0
21-3-2018,12:45:22,39,false,2,1,0,24,15,9,0
21-3-2018,12:45:22,40,false,2,1,0,24,8,16,0
21-3-2018,12:45:22,41,false,0,1,0,24,1,22,0
21-3-2018,12:45:22,42,false,2,1,0,24,8,16,0
21-3-2018,12:45:22,43,false,0,1,0,27,2,23,0
21-3-2018,12:45:22,44,false,0,1,0,24,0,24,0
21-3-2018,12:45:22,45,false,0,1,0,21,3,18,0
21-3-2018,12:45:22,46,false,0,1,0,24,6,18,0
21-3-2018,12:45:22,47,false,0,1,0,24,1,22,0
21-3-2018,12:45:22,48,false,3,1,1,21,0,0,0
21-3-2018,12:45:22,49,false,2,1,0,21,9,11,0
21-3-2018,12:45:22,50,false,0,1,0,24,7,16,0
21-3-2018,12:45:22,51,false,0,1,0,24,2,22,0
21-3-2018,12:45:22,52,false,0,1,0,24,3,20,0
21-3-2018,12:45:22,53,false,0,1,0,24,6,17,0
21-3-2018,12:45:22,54,false,1,1,0,24,19,5,0
21-3-2018,12:45:22,55,false,0,1,0,27,7,19,0
21-3-2018,12:45:22,56,false,2,1,0,24,9,15,0
21-3-2018,12:45:22,57,false,0,1,0,24,0,24,0
21-3-2018,12:45:22,58,false,0,1,0,21,2,19,0
21-3-2018,12:45:22,59,false,1,1,0,24,21,3,0
21-3-2018,12:45:22,60,false,0,1,0,24,7,17,0
21-3-2018,12:45:22,61,false,1,1,0,24,19,4,0
21-3-2018,12:45:22,62,false,3,1,1,24,0,0,0
21-3-2018,12:45:22,63,false,0,1,0,21,1,19,0
21-3-2018,12:45:22,64,false,1,1,0,24,17,7,0
21-3-2018,12:45:22,65,false,1,1,0,24,20,3,0
21-3-2018,12:45:22,66,false,2,1,0,24,12,12,0
21-3-2018,12:45:22,67,false,0,1,0,24,3,21,0
21-3-2018,12:45:22,69,false,2,1,0,24,16,8,0
21-3-2018,12:45:22,71,false,1,1,0,24,23,1,0
21-3-2018,12:45:22,72,false,1,1,0,21,21,0,0
21-3-2018,12:45:22,73,false,1,1,0,27,20,6,0
21-3-2018,12:45:22,74,false,0,1,0,24,0,24,0
21-3-2018,12:45:22,75,false,0,1,0,24,1,23,0
21-3-2018,12:45:22,76,false,0,1,0,24,1,23,0
21-3-2018,12:45:22,77,false,0,1,0,24,4,19,0
21-3-2018,12:45:22,78,false,0,1,0,24,7,17,0
21-3-2018,12:45:22,79,false,0,1,0,24,6,18,0
21-3-2018,12:45:22,80,false,0,1,0,24,2,21,0
21-3-2018,12:45:22,81,false,0,1,0,22,1,20,0
21-3-2018,12:45:22,82,false,2,1,0,24,9,15,0
21-3-2018,12:45:22,83,false,0,1,0,24,7,17,0
21-3-2018,12:45:22,84,false,1,1,0,24,17,7,0
21-3-2018,12:45:22,85,false,2,1,0,27,10,15,1
21-3-2018,12:45:22,86,false,1,1,0,24,21,3,0
21-3-2018,12:45:22,87,false,2,1,0,24,11,13,0
21-3-2018,12:45:22,88,false,0,1,0,24,4,20,0
21-3-2018,12:45:22,89,false,2,1,0,24,8,16,0
21-3-2018,12:45:22,90,false,0,1,0,27,1,26,0
21-3-2018,12:45:22,91,false,2,1,0,21,9,11,0
21-3-2018,12:45:22,92,false,2,1,0,24,16,8,0
21-3-2018,12:45:22,93,false,2,1,0,24,9,15,0
21-3-2018,12:45:22,94,false,0,1,0,24,2,21,0
21-3-2018,12:45:22,95,false,1,1,0,30,23,7,0
21-3-2018,12:45:22,96,false,2,1,0,24,16,8,0
21-3-2018,12:45:22,97,false,1,1,0,24,19,5,0
21-3-2018,12:45:22,98,false,0,1,0,24,6,18,0
21-3-2018,12:45:22,99,false,0,1,0,21,6,15,0
21-3-2018,12:45:22,100,false,1,1,0,24,18,6,0
21-3-2018,12:45:22,101,false,2,1,0,27,10,16,0
21-3-2018,12:45:22,102,false,2,1,0,27,8,18,1
21-3-2018,12:45:22,103,false,0,1,0,24,7,17,0
21-3-2018,12:45:22,104,false,0,1,0,24,7,17,0
21-3-2018,12:45:22,105,false,0,1,0,24,0,24,0
21-3-2018,12:45:22,106,false,0,1,0,24,5,19,0
21-3-2018,12:45:22,107,false,1,1,0,24,22,2,0
21-3-2018,12:45:22,108,false,2,1,0,24,14,10,0
21-3-2018,12:45:22,109,false,2,1,0,21,10,10,0
21-3-2018,12:45:22,110,false,1,1,0,24,20,3,0
21-3-2018,12:45:22,111,false,2,1,0,18,7,11,0
21-3-2018,12:45:22,112,false,2,1,0,18,9,9,0
21-3-2018,12:45:22,113,false,1,1,0,24,20,4,0
21-3-2018,12:45:22,114,false,0,1,0,27,7,20,0
21-3-2018,12:45:22,115,false,2,1,0,24,13,11,0
21-3-2018,12:45:22,116,false,2,1,0,24,8,12,0
21-3-2018,12:45:22,117,false,2,1,0,24,8,16,0
21-3-2018,12:45:22,118,false,0,1,0,24,4,20,0
21-3-2018,12:45:22,119,false,2,1,0,24,12,11,0
21-3-2018,12:45:22,120,false,2,1,0,24,12,11,0
21-3-2018,12:45:22,121,false,2,1,0,24,13,11,0
21-3-2018,12:45:22,122,false,2,1,0,24,10,14,0
21-3-2018,12:45:22,123,false,0,1,0,24,5,19,0
21-3-2018,12:45:22,124,false,0,1,0,24,6,18,0
21-3-2018,12:45:22,125,false,2,1,0,24,16,7,0
21-3-2018,12:45:22,126,false,1,1,0,24,18,6,0
21-3-2018,12:45:22,127,false,0,1,0,24,6,18,0
21-3-2018,12:45:22,128,false,0,1,0,24,5,19,0
21-3-2018,12:45:22,129,false,0,1,0,24,5,19,0
21-3-2018,12:45:22,130,false,2,1,0,24,15,8,0
21-3-2018,12:45:22,131,false,0,1,0,24,2,22,0
21-3-2018,12:45:22,169,false,2,1,0,24,11,13,0
21-3-2018,12:45:22,164,false,0,1,0,24,5,19,0
21-3-2018,12:45:22,163,false,0,1,0,24,5,19,0
21-3-2018,12:45:22,168,false,2,1,0,24,10,14,0
21-3-2018,12:45:22,160,false,2,1,0,24,11,12,1
21-3-2018,12:45:22,161,false,2,1,0,24,10,13,0
21-3-2018,12:45:22,157,false,2,1,0,20,8,12,0
21-3-2018,12:45:22,156,false,2,1,0,24,9,15,0
21-3-2018,12:45:22,149,false,2,1,0,24,13,11,0
21-3-2018,12:45:22,150,false,0,1,0,24,7,16,0
21-3-2018,12:45:22,153,false,2,1,0,24,13,10,0
21-3-2018,12:45:22,158,false,2,1,0,24,7,15,0
21-3-2018,12:45:22,151,false,2,1,0,24,16,8,0
21-3-2018,12:45:22,152,false,2,1,0,24,10,14,0
21-3-2018,12:45:22,154,false,2,1,0,24,13,10,0
21-3-2018,12:45:22,159,false,2,1,0,24,13,11,0
21-3-2018,12:45:22,162,false,1,1,0,24,19,5,0
21-3-2018,12:45:22,165,false,1,1,0,12,11,0,0
21-3-2018,12:45:22,167,false,2,1,0,24,15,9,0
21-3-2018,12:45:22,166,false,2,1,0,24,16,8,0
21-3-2018,12:45:22,170,false,0,1,0,24,4,20,0
21-3-2018,12:45:22,171,false,2,1,0,24,16,8,0
21-3-2018,12:45:22,155,false,0,1,0,18,5,12,0
21-3-2018,12:45:22,148,false,1,1,0,24,23,1,0
21-3-2018,12:45:22,144,false,2,1,0,24,10,13,0
21-3-2018,12:45:22,146,false,2,1,0,24,10,14,0
21-3-2018,12:45:22,147,false,3,1,1,24,0,0,0
21-3-2018,12:45:22,145,false,2,1,0,24,15,9,0
21-3-2018,12:45:22,142,false,0,1,0,24,5,17,0
21-3-2018,12:45:22,143,false,1,1,0,24,20,4,0
21-3-2018,12:45:22,141,false,1,1,0,24,17,6,0
21-3-2018,12:45:22,139,false,2,1,0,24,12,12,0
21-3-2018,12:45:22,140,false,2,1,0,24,9,15,0
21-3-2018,12:45:22,137,false,1,1,0,24,17,7,0
21-3-2018,12:45:22,138,false,0,1,0,24,6,18,0
21-3-2018,12:45:22,173,false,2,1,0,24,9,15,0
21-3-2018,12:45:22,172,false,2,1,0,24,10,13,0
21-3-2018,12:45:22,132,false,2,1,0,24,10,14,0
21-3-2018,12:45:22,133,false,2,1,0,24,9,15,0
21-3-2018,12:45:22,134,false,2,1,0,21,9,12,0
21-3-2018,12:45:22,136,false,2,1,0,24,12,12,0
21-3-2018,12:45:22,135,false,1,1,0,24,20,4,0
21-3-2018,12:45:22,174,false,2,1,0,24,12,12,0
21-3-2018,12:45:22,175,false,2,1,0,24,11,12,0
21-3-2018,12:49:41,1,false,1,1,0,24,18,5,0
21-3-2018,12:49:41,2,false,2,1,0,24,12,12,0
21-3-2018,12:49:41,3,false,2,1,0,24,8,15,0
21-3-2018,12:49:41,4,false,2,1,0,18,11,7,0
21-3-2018,12:49:41,5,false,2,1,0,24,12,12,0
21-3-2018,12:49:41,6,false,2,1,0,27,13,12,0
21-3-2018,12:49:41,7,false,0,1,0,24,4,20,0
21-3-2018,12:49:41,8,false,1,1,0,21,16,4,0
21-3-2018,12:49:41,9,false,1,1,0,24,21,3,0
21-3-2018,12:49:41,10,false,1,1,0,24,18,6,0
21-3-2018,12:49:41,11,false,2,1,0,24,15,8,1
21-3-2018,12:49:41,12,false,0,1,0,24,3,21,0
21-3-2018,12:49:41,13,false,2,1,0,24,9,14,0
21-3-2018,12:49:41,14,false,0,1,0,24,4,20,0
21-3-2018,12:49:41,15,false,0,1,0,24,5,19,0
21-3-2018,12:49:41,16,false,0,1,0,21,3,18,0
21-3-2018,12:49:41,17,false,0,1,0,21,4,17,0
21-3-2018,12:49:41,18,false,2,1,0,24,11,12,0
21-3-2018,12:49:41,19,false,2,1,0,24,9,15,0
21-3-2018,12:49:41,20,false,2,1,0,24,13,7,0
21-3-2018,12:49:41,21,false,1,1,0,24,20,4,0
21-3-2018,12:49:41,23,false,2,1,0,24,9,14,0
21-3-2018,12:49:41,24,false,0,1,0,24,6,17,0
21-3-2018,12:49:41,25,false,1,1,0,24,18,4,0
21-3-2018,12:49:41,26,false,0,1,0,24,6,15,0
21-3-2018,12:49:41,27,false,2,1,0,24,9,15,0
21-3-2018,12:49:41,28,false,0,1,0,24,7,17,0
21-3-2018,12:49:41,29,false,2,1,0,24,12,12,0
21-3-2018,12:49:41,30,false,1,1,0,24,22,2,0
21-3-2018,12:49:41,31,false,0,1,0,24,6,18,0
21-3-2018,12:49:41,32,false,1,1,0,24,17,4,0
21-3-2018,12:49:41,33,false,1,1,0,24,22,2,0
21-3-2018,12:49:41,34,false,2,1,0,27,11,16,0
21-3-2018,12:49:41,35,false,2,1,0,27,10,17,0
21-3-2018,12:49:41,36,false,2,1,0,18,9,9,0
21-3-2018,12:49:41,37,false,0,1,0,24,1,23,0
21-3-2018,12:49:41,38,false,0,1,0,24,0,24,0
21-3-2018,12:49:41,39,false,2,1,0,24,15,9,0
21-3-2018,12:49:41,40,false,2,1,0,24,8,16,0
21-3-2018,12:49:41,41,false,0,1,0,24,1,22,0
21-3-2018,12:49:41,42,false,2,1,0,24,8,16,0
21-3-2018,12:49:41,43,false,0,1,0,27,2,23,0
21-3-2018,12:49:41,44,false,0,1,0,24,0,24,0
21-3-2018,12:49:41,45,false,0,1,0,21,4,17,0
21-3-2018,12:49:41,46,false,0,1,0,24,6,18,0
21-3-2018,12:49:41,47,false,0,1,0,24,1,22,0
21-3-2018,12:49:41,48,false,3,1,1,21,0,0,0
21-3-2018,12:49:41,49,false,2,1,0,21,8,13,0
21-3-2018,12:49:41,50,false,0,1,0,24,7,16,0
21-3-2018,12:49:41,51,false,0,1,0,24,1,23,0
21-3-2018,12:49:41,52,false,0,1,0,24,3,20,0
21-3-2018,12:49:41,53,false,0,1,0,24,6,17,0
21-3-2018,12:49:41,54,false,1,1,0,24,19,5,0
21-3-2018,12:49:41,55,false,0,1,0,27,6,20,0
21-3-2018,12:49:41,56,false,2,1,0,24,9,15,0
21-3-2018,12:49:41,57,false,0,1,0,24,0,24,0
21-3-2018,12:49:41,58,false,0,1,0,21,2,19,0
21-3-2018,12:49:41,59,false,1,1,0,24,22,2,0
21-3-2018,12:49:41,60,false,0,1,0,24,7,17,0
21-3-2018,12:49:41,61,false,1,1,0,24,19,4,0
21-3-2018,12:49:41,62,false,3,1,1,24,0,0,0
21-3-2018,12:49:41,63,false,0,1,0,21,1,19,0
21-3-2018,12:49:41,64,false,2,1,0,24,16,8,0
21-3-2018,12:49:41,65,false,1,1,0,24,20,3,0
21-3-2018,12:49:41,66,false,2,1,0,24,12,12,0
21-3-2018,12:49:41,67,false,0,1,0,24,4,20,0
21-3-2018,12:49:41,69,false,1,1,0,24,17,7,0
21-3-2018,12:49:41,71,false,1,1,0,24,23,1,0
21-3-2018,12:49:41,72,false,1,1,0,21,21,0,0
21-3-2018,12:49:41,73,false,1,1,0,27,20,6,0
21-3-2018,12:49:41,74,false,0,1,0,24,0,24,0
21-3-2018,12:49:41,75,false,0,1,0,24,1,23,0
21-3-2018,12:49:41,76,false,0,1,0,24,1,23,0
21-3-2018,12:49:41,77,false,0,1,0,24,4,19,0
21-3-2018,12:49:41,78,false,0,1,0,24,7,17,0
21-3-2018,12:49:41,79,false,0,1,0,24,6,18,0
21-3-2018,12:49:41,80,false,0,1,0,24,2,21,0
21-3-2018,12:49:41,81,false,0,1,0,22,2,19,0
21-3-2018,12:49:41,82,false,2,1,0,24,9,15,0
21-3-2018,12:49:41,83,false,2,1,0,24,8,16,0
21-3-2018,12:49:41,84,false,1,1,0,24,17,7,0
21-3-2018,12:49:41,85,false,2,1,0,27,9,16,1
21-3-2018,12:49:41,86,false,1,1,0,24,21,3,0
21-3-2018,12:49:41,87,false,2,1,0,24,11,13,0
21-3-2018,12:49:41,88,false,0,1,0,24,4,20,0
21-3-2018,12:49:41,89,false,2,1,0,24,8,16,0
21-3-2018,12:49:41,90,false,0,1,0,27,2,25,0
21-3-2018,12:49:41,91,false,2,1,0,21,9,11,0
21-3-2018,12:49:41,92,false,2,1,0,24,16,8,0
21-3-2018,12:49:41,93,false,2,1,0,24,9,15,0
21-3-2018,12:49:41,94,false,0,1,0,24,2,21,0
21-3-2018,12:49:41,95,false,1,1,0,30,23,7,0
21-3-2018,12:49:41,96,false,1,1,0,24,17,7,0
21-3-2018,12:49:41,97,false,1,1,0,24,19,5,0
21-3-2018,12:49:41,98,false,0,1,0,24,6,18,0
21-3-2018,12:49:41,99,false,0,1,0,21,6,15,0
21-3-2018,12:49:41,100,false,1,1,0,24,18,6,0
21-3-2018,12:49:41,101,false,2,1,0,27,9,17,0
21-3-2018,12:49:41,102,false,0,1,0,27,8,18,1
21-3-2018,12:49:41,103,false,0,1,0,24,7,17,0
21-3-2018,12:49:41,104,false,0,1,0,24,7,17,0
21-3-2018,12:49:41,105,false,0,1,0,24,0,24,0
21-3-2018,12:49:41,106,false,0,1,0,24,5,19,0
21-3-2018,12:49:41,107,false,1,1,0,24,22,2,0
21-3-2018,12:49:41,108,false,2,1,0,24,13,11,0
21-3-2018,12:49:41,109,false,2,1,0,21,10,10,0
21-3-2018,12:49:41,110,false,1,1,0,24,20,3,0
21-3-2018,12:49:41,111,false,2,1,0,18,7,10,0
21-3-2018,12:49:41,112,false,2,1,0,18,9,9,0
21-3-2018,12:49:41,113,false,1,1,0,24,20,4,0
21-3-2018,12:49:41,114,false,0,1,0,27,8,19,0
21-3-2018,12:49:41,115,false,2,1,0,24,13,11,0
21-3-2018,12:49:41,116,false,2,1,0,24,8,12,0
21-3-2018,12:49:41,117,false,2,1,0,24,8,16,0
21-3-2018,12:49:41,118,false,0,1,0,24,3,21,0
21-3-2018,12:49:41,119,false,2,1,0,24,12,11,0
21-3-2018,12:49:41,120,false,2,1,0,24,12,11,0
21-3-2018,12:49:41,121,false,2,1,0,24,14,10,0
21-3-2018,12:49:41,122,false,2,1,0,24,10,14,0
21-3-2018,12:49:41,123,false,0,1,0,24,6,18,0
21-3-2018,12:49:41,124,false,0,1,0,24,6,18,0
21-3-2018,12:49:41,125,false,2,1,0,24,16,7,0
21-3-2018,12:49:41,126,false,1,1,0,24,18,6,0
21-3-2018,12:49:41,127,false,0,1,0,24,6,18,0
21-3-2018,12:49:41,128,false,0,1,0,24,5,19,0
21-3-2018,12:49:41,129,false,0,1,0,24,5,19,0
21-3-2018,12:49:41,130,false,2,1,0,24,15,8,0
21-3-2018,12:49:41,131,false,0,1,0,24,4,20,0
21-3-2018,12:49:41,169,false,2,1,0,24,11,13,0
21-3-2018,12:49:41,164,false,0,1,0,24,7,17,0
21-3-2018,12:49:41,163,false,0,1,0,24,6,18,0
21-3-2018,12:49:41,168,false,2,1,0,24,11,13,0
21-3-2018,12:49:41,160,false,2,1,0,24,11,12,1
21-3-2018,12:49:41,161,false,2,1,0,24,10,13,0
21-3-2018,12:49:41,157,false,2,1,0,20,9,11,0
21-3-2018,12:49:41,156,false,2,1,0,24,9,15,0
21-3-2018,12:49:41,149,false,2,1,0,24,12,12,0
21-3-2018,12:49:41,150,false,0,1,0,24,7,16,0
21-3-2018,12:49:41,153,false,2,1,0,24,13,10,0
21-3-2018,12:49:41,158,false,2,1,0,24,7,15,0
21-3-2018,12:49:41,151,false,2,1,0,24,16,8,0
21-3-2018,12:49:41,152,false,2,1,0,24,10,14,0
21-3-2018,12:49:41,154,false,2,1,0,24,13,10,0
21-3-2018,12:49:41,159,false,2,1,0,24,13,11,0
21-3-2018,12:49:41,162,false,1,1,0,24,19,5,0
21-3-2018,12:49:41,165,false,1,1,0,12,11,0,0
21-3-2018,12:49:41,167,false,2,1,0,24,16,8,0
21-3-2018,12:49:41,166,false,2,1,0,24,16,8,0
21-3-2018,12:49:41,170,false,0,1,0,24,4,20,0
21-3-2018,12:49:41,171,false,1,1,0,24,17,7,0
21-3-2018,12:49:41,155,false,0,1,0,18,5,12,0
21-3-2018,12:49:41,148,false,1,1,0,24,23,1,0
21-3-2018,12:49:41,144,false,2,1,0,24,10,13,0
21-3-2018,12:49:41,146,false,2,1,0,24,11,13,0
21-3-2018,12:49:41,147,false,3,1,1,24,0,0,0
21-3-2018,12:49:41,145,false,2,1,0,24,15,9,0
21-3-2018,12:49:41,142,false,0,1,0,24,5,17,0
21-3-2018,12:49:41,143,false,1,1,0,24,20,4,0
21-3-2018,12:49:41,141,false,1,1,0,24,17,6,0
21-3-2018,12:49:41,139,false,2,1,0,24,11,13,0
21-3-2018,12:49:41,140,false,2,1,0,24,9,15,0
21-3-2018,12:49:41,137,false,1,1,0,24,17,7,0
21-3-2018,12:49:41,138,false,0,1,0,24,6,18,0
21-3-2018,12:49:41,173,false,2,1,0,24,9,15,0
21-3-2018,12:49:41,172,false,2,1,0,24,11,12,0
21-3-2018,12:49:41,132,false,2,1,0,24,10,14,0
21-3-2018,12:49:41,133,false,2,1,0,24,8,16,0
21-3-2018,12:49:41,134,false,2,1,0,21,9,12,0
21-3-2018,12:49:41,136,false,2,1,0,24,12,12,0
21-3-2018,12:49:41,135,false,1,1,0,24,20,4,0
21-3-2018,12:49:41,174,false,2,1,0,24,12,12,0
21-3-2018,12:49:41,175,false,2,1,0,24,12,11,0
21-3-2018,12:54:42,1,false,1,1,0,24,18,5,0
21-3-2018,12:54:42,2,false,2,1,0,24,12,12,0
21-3-2018,12:54:42,3,false,2,1,0,24,8,15,0
21-3-2018,12:54:42,4,false,2,1,0,18,11,7,0
21-3-2018,12:54:42,5,false,2,1,0,24,11,13,0
